Time;CH 1 Object Temperature;CH 1 Sink Temperature;CH 1 Target Object Temperature;CH 1 (Ramp) Nominal Temperature;CH 1 Thermal Power Model Current;CH 1 Actual Output Current;CH 1 Actual Output Voltage;CH 1 PID Control Variable;CH 2 Object Temperature;CH 2 Sink Temperature;CH 2 Target Object Temperature;CH 2 (Ramp) Nominal Temperature;CH 2 Thermal Power Model Current;CH 2 Actual Output Current;CH 2 Actual Output Voltage;CH 2 PID Control Variable;Driver Input Voltage;Device Temperature;Error Number;Error Instance;Error Parameter;CH1 FAN Speed;CH2 FAN Speed;
2018-02-04 18:53:00;18.00169;25;18;18;-0.2784465;-0.2801395;-0.4567405;33.62357;;;0;0;0;0;0;0;18.56854;35.9375;0;0;0;0;0;
2018-02-04 18:54:00;18.00328;25;18;18;-0.3096943;-0.3043203;-0.4841573;32.17581;;;0;0;0;0;0;0;18.56841;35.90625;0;0;0;0;0;
2018-02-04 18:55:00;18.00517;25;18;18;-0.324147;-0.3318588;-0.5175815;31.50255;;;0;0;0;0;0;0;18.56909;35.90625;0;0;0;0;0;
2018-02-04 18:56:03;18.00365;25;18;18;-0.3131452;-0.317219;-0.4971004;32.0154;;;0;0;0;0;0;0;18.57115;35.875;0;0;0;0;0;
2018-02-04 18:57:03;18.00285;25;18;18;-0.307468;-0.3074449;-0.4875473;32.28066;;;0;0;0;0;0;0;18.57307;36;0;0;0;0;0;
2018-02-04 18:58:03;17.99947;25;18;18;-0.2860497;-0.2798288;-0.4589606;33.28772;;;0;0;0;0;0;0;18.57239;35.96875;0;0;0;0;0;
2018-02-04 18:59:03;17.99831;25;18;18;-0.27716;-0.2768235;-0.4506482;33.70573;;;0;0;0;0;0;0;18.57307;36;0;0;0;0;0;
2018-02-04 19:00:03;18.0024;25;18;18;-0.3071755;-0.3039334;-0.4858186;32.29714;;;0;0;0;0;0;0;18.57458;36;0;0;0;0;0;
2018-02-04 19:01:03;17.99794;25;18;18;-0.3002225;-0.2902681;-0.467388;32.64598;;;0;0;0;0;0;0;18.56841;35.96875;0;0;0;0;0;
2018-02-04 19:02:03;18.00002;25;18;18;-0.3032692;-0.2911812;-0.4713944;32.49222;;;0;0;0;0;0;0;18.56827;36.03125;0;0;0;0;0;
2018-02-04 19:03:03;18.00227;25;18;18;-0.311302;-0.3110857;-0.4897307;32.10897;;;0;0;0;0;0;0;18.56387;36;0;0;0;0;0;
2018-02-04 19:04:03;17.99815;25;18;18;-0.3081749;-0.3082767;-0.490617;32.27981;;;0;0;0;0;0;0;18.56689;36;0;0;0;0;0;
2018-02-04 19:05:03;17.99562;25;18;18;-0.2668796;-0.2782444;-0.4506049;34.1994;;;0;0;0;0;0;0;18.56497;36.03125;0;0;0;0;0;
2018-02-04 19:06:03;18.00169;25;18;18;-0.3335937;-0.3173234;-0.4993196;31.09554;;;0;0;0;0;0;0;18.5636;35.96875;0;0;0;0;0;
